date,status,price,buy_conf,action,sell_conf
2024-08-21,holding,22237.89,0.0,hold,0.9999847412109375
2024-08-21,holding,22237.89,0.0,SELL,0.9999847412109375
2024-08-21,check_buy,22237.89,1.0,wait,
2024-08-22,holding,22148.83,0.0,hold,0.9999847412109375
2024-08-22,holding,22148.83,0.0,hold,0.9999847412109375
2024-08-22,holding,22148.83,0.0,hold,0.9999847412109375
2024-08-22,holding,22148.83,0.0,hold,0.9999847412109375
2024-08-22,holding,22148.83,0.0,hold,0.9999847412109375
2024-08-22,holding,22148.83,0.0,hold,0.9999847412109375
2024-08-22,holding,22148.83,0.0,SELL,0.9999847412109375
2024-08-22,check_buy,22148.83,1.0,wait,
2024-08-23,holding,22158.05,0.0,hold,0.9999847412109375
2024-08-23,holding,22158.05,0.0,hold,0.9999847412109375
2024-08-23,holding,22158.05,0.0,hold,0.9999847412109375
2024-08-23,holding,22158.05,0.0,hold,0.9999847412109375
2024-08-23,holding,22158.05,0.0,hold,0.9999847412109375
2024-08-23,holding,22158.05,0.0,hold,0.9999847412109375
2024-08-23,check_buy,22158.05,1.0,wait,
2024-08-26,holding,22240.12,0.0,hold,0.9999847412109375
2024-08-26,holding,22240.12,0.0,hold,0.9999847412109375
2024-08-26,holding,22240.12,0.0,hold,0.9999847412109375
2024-08-26,holding,22240.12,0.0,hold,0.9999847412109375
2024-08-26,holding,22240.12,0.0,hold,0.9999847412109375
2024-08-26,holding,22240.12,0.0,hold,0.9999847412109375
2024-08-26,check_buy,22240.12,1.0,wait,
2024-08-27,holding,22185.0,0.0,hold,0.9999847412109375
2024-08-27,holding,22185.0,0.0,hold,0.9999847412109375
2024-08-27,holding,22185.0,0.0,hold,0.9999847412109375
2024-08-27,holding,22185.0,0.0,hold,0.9999847412109375
2024-08-27,holding,22185.0,0.0,hold,0.9999847412109375
2024-08-27,holding,22185.0,0.0,SELL,0.9999847412109375
2024-08-27,check_buy,22185.0,1.0,wait,
2024-08-28,holding,22370.66,0.0,hold,0.9999847412109375
2024-08-28,holding,22370.66,0.0,hold,0.9999847412109375
2024-08-28,holding,22370.66,0.0,hold,0.9999847412109375
2024-08-28,holding,22370.66,0.0,hold,0.9999847412109375
2024-08-28,holding,22370.66,0.0,hold,0.9999847412109375
2024-08-28,check_buy,22370.66,1.0,wait,
2024-08-29,holding,22201.85,0.0,hold,0.9999847412109375
2024-08-29,holding,22201.85,0.0,hold,0.9999847412109375
2024-08-29,holding,22201.85,0.0,hold,0.9999847412109375
2024-08-29,holding,22201.85,0.0,hold,0.9999847412109375
2024-08-29,holding,22201.85,0.0,hold,0.9999847412109375
2024-08-29,check_buy,22201.85,1.0,wait,
2024-08-30,holding,22268.09,0.0,hold,0.9999847412109375
2024-08-30,holding,22268.09,0.0,hold,0.9999847412109375
2024-08-30,holding,22268.09,0.0,hold,0.9999847412109375
2024-08-30,holding,22268.09,0.0,hold,0.9999847412109375
2024-08-30,holding,22268.09,0.0,SELL,0.9999847412109375
2024-08-30,check_buy,22268.09,1.0,wait,
2024-09-02,holding,22235.1,0.0,hold,0.9999847412109375
2024-09-02,holding,22235.1,0.0,hold,0.9999847412109375
2024-09-02,holding,22235.1,0.0,hold,0.9999847412109375
2024-09-02,holding,22235.1,0.0,hold,0.9999847412109375
2024-09-02,check_buy,22235.1,1.0,wait,
2024-09-03,holding,22092.21,0.0,hold,0.9999847412109375
2024-09-03,holding,22092.21,0.0,hold,0.9999847412109375
2024-09-03,holding,22092.21,0.0,hold,0.9999847412109375
2024-09-03,holding,22092.21,0.0,hold,0.9999847412109375
2024-09-03,check_buy,22092.21,1.0,wait,
2024-09-04,holding,21092.75,0.0,hold,0.9999847412109375
2024-09-04,holding,21092.75,0.0,hold,0.9999847412109375
2024-09-04,holding,21092.75,0.0,hold,0.9999847412109375
2024-09-04,holding,21092.75,0.0,hold,0.9999847412109375
2024-09-04,check_buy,21092.75,1.0,wait,
2024-09-05,holding,21187.71,0.0,hold,0.9999847412109375
2024-09-05,holding,21187.71,0.0,hold,0.9999847412109375
2024-09-05,holding,21187.71,0.0,hold,0.9999847412109375
2024-09-05,holding,21187.71,0.0,hold,0.9999847412109375
2024-09-05,check_buy,21187.71,1.0,wait,
2024-09-06,holding,21435.19,0.0,hold,0.9999847412109375
2024-09-06,holding,21435.19,0.0,hold,0.9999847412109375
2024-09-06,holding,21435.19,0.0,hold,0.9999847412109375
2024-09-06,holding,21435.19,0.0,SELL,0.9999847412109375
2024-09-06,check_buy,21435.19,1.0,wait,
2024-09-09,holding,21144.44,0.0,hold,0.9999847412109375
2024-09-09,holding,21144.44,0.0,hold,0.9999847412109375
2024-09-09,holding,21144.44,0.0,hold,0.9999847412109375
2024-09-09,check_buy,21144.44,1.0,wait,
2024-09-10,holding,21064.08,0.0,hold,0.9999847412109375
2024-09-10,holding,21064.08,0.0,hold,0.9999847412109375
2024-09-10,holding,21064.08,0.0,hold,0.9999847412109375
2024-09-10,check_buy,21064.08,1.0,wait,
2024-09-11,holding,21031.0,0.0,hold,0.9999847412109375
2024-09-11,holding,21031.0,0.0,hold,0.9999847412109375
2024-09-11,holding,21031.0,0.0,hold,0.9999847412109375
2024-09-11,check_buy,21031.0,1.0,wait,
2024-09-12,holding,21653.25,0.0,hold,0.9999847412109375
2024-09-12,holding,21653.25,0.0,hold,0.9999847412109375
2024-09-12,holding,21653.25,0.0,hold,0.9999847412109375
2024-09-12,check_buy,21653.25,1.0,wait,
2024-09-13,holding,21759.65,0.0,hold,0.9999847412109375
2024-09-13,holding,21759.65,0.0,hold,0.9999847412109375
2024-09-13,holding,21759.65,0.0,hold,0.9999847412109375
2024-09-13,check_buy,21759.65,1.0,wait,
2024-09-16,holding,21850.08,0.0,hold,0.9999847412109375
2024-09-16,holding,21850.08,0.0,hold,0.9999847412109375
2024-09-16,holding,21850.08,0.0,hold,0.9999847412109375
2024-09-16,check_buy,21850.08,1.0,wait,
2024-09-18,holding,21678.84,0.0,hold,0.9999847412109375
2024-09-18,holding,21678.84,0.0,hold,0.9999847412109375
2024-09-18,holding,21678.84,0.0,hold,0.9999847412109375
2024-09-18,check_buy,21678.84,1.0,wait,
2024-09-19,holding,22042.69,0.0,hold,0.9999847412109375
2024-09-19,holding,22042.69,0.0,hold,0.9999847412109375
2024-09-19,holding,22042.69,0.0,SELL,0.9999847412109375
2024-09-19,check_buy,22042.69,1.0,wait,
2024-09-20,holding,22159.42,0.0,hold,0.999984860420227
2024-09-20,holding,22159.42,0.0,hold,0.999984860420227
2024-09-20,check_buy,22159.42,1.0,wait,
2024-09-23,holding,22285.53,0.0,hold,0.9999847412109375
2024-09-23,holding,22285.53,0.0,hold,0.9999847412109375
2024-09-23,check_buy,22285.53,1.0,wait,
2024-09-24,holding,22431.78,0.0,hold,0.999984860420227
2024-09-24,holding,22431.78,0.0,hold,0.999984860420227
2024-09-24,check_buy,22431.78,1.0,wait,
2024-09-25,holding,22761.6,0.0,hold,0.999984860420227
2024-09-25,holding,22761.6,0.0,hold,0.999984860420227
2024-09-25,check_buy,22761.6,1.0,wait,
2024-09-26,holding,22858.81,0.0,hold,0.999984860420227
2024-09-26,holding,22858.81,0.0,hold,0.999984860420227
2024-09-26,check_buy,22858.81,1.0,wait,
2024-09-27,holding,22822.79,0.0,hold,0.999984860420227
2024-09-27,holding,22822.79,0.0,hold,0.999984860420227
2024-09-27,check_buy,22822.79,1.0,wait,
2024-09-30,holding,22224.54,0.0,hold,0.999984860420227
2024-09-30,holding,22224.54,0.0,hold,0.999984860420227
2024-09-30,check_buy,22224.54,1.0,wait,
2024-10-01,holding,22390.39,0.0,hold,0.9999847412109375
2024-10-01,holding,22390.39,0.0,hold,0.9999847412109375
2024-10-01,check_buy,22390.39,1.0,wait,
2024-10-04,holding,22302.71,0.0,hold,0.999984860420227
2024-10-04,holding,22302.71,0.0,hold,0.999984860420227
2024-10-04,check_buy,22302.71,1.0,wait,
2024-10-07,holding,22702.56,0.0,hold,0.999984860420227
2024-10-07,holding,22702.56,0.0,hold,0.999984860420227
2024-10-07,check_buy,22702.56,1.0,wait,
2024-10-08,holding,22611.39,0.0,hold,0.9999847412109375
2024-10-08,holding,22611.39,0.0,hold,0.9999847412109375
2024-10-08,check_buy,22611.39,1.0,wait,
2024-10-09,holding,22659.08,0.0,hold,0.999984860420227
2024-10-09,holding,22659.08,0.0,hold,0.999984860420227
2024-10-09,check_buy,22659.08,1.0,wait,
2024-10-11,holding,22901.64,0.0,hold,0.999984860420227
2024-10-11,holding,22901.64,0.0,SELL,0.999984860420227
2024-10-11,check_buy,22901.64,1.0,wait,
2024-10-14,holding,22975.29,0.0,hold,0.9999847412109375
2024-10-14,check_buy,22975.29,1.0,wait,
2024-10-15,holding,23292.04,0.0,hold,0.999984860420227
2024-10-15,check_buy,23292.04,1.0,wait,
2024-10-16,holding,23010.98,0.0,hold,0.999984860420227
2024-10-16,check_buy,23010.98,1.0,wait,
2024-10-17,holding,23053.84,0.0,hold,0.999984860420227
2024-10-17,check_buy,23053.84,1.0,wait,
2024-10-18,holding,23487.27,0.0,hold,0.999984860420227
2024-10-18,check_buy,23487.27,1.0,wait,
2024-10-21,holding,23542.53,0.0,hold,0.999984860420227
2024-10-21,check_buy,23542.53,1.0,wait,
2024-10-22,holding,23535.43,0.0,hold,0.9999847412109375
2024-10-22,check_buy,23535.43,1.0,BUY,
2024-10-23,holding,23334.76,0.0,hold,0.9999847412109375
2024-10-23,holding,23334.76,0.0,hold,0.9999847412109375
2024-10-23,check_buy,23334.76,1.0,wait,
2024-10-24,holding,23192.52,0.0,hold,0.9999847412109375
2024-10-24,holding,23192.52,0.0,hold,0.9999847412109375
2024-10-24,check_buy,23192.52,1.0,wait,
2024-10-25,holding,23348.45,0.0,hold,0.9999847412109375
2024-10-25,holding,23348.45,0.0,hold,0.9999847412109375
2024-10-25,check_buy,23348.45,0.9999998807907104,wait,
2024-10-28,holding,23198.07,0.0,hold,0.9999847412109375
2024-10-28,holding,23198.07,0.0,hold,0.9999847412109375
2024-10-28,check_buy,23198.07,1.0,wait,
2024-10-29,holding,22926.59,0.0,hold,0.9999847412109375
2024-10-29,holding,22926.59,0.0,hold,0.9999847412109375
2024-10-29,check_buy,22926.59,1.0,wait,
2024-10-30,holding,22820.43,0.0,hold,0.9999847412109375
2024-10-30,holding,22820.43,0.0,hold,0.9999847412109375
2024-10-30,check_buy,22820.43,1.0,wait,
2024-11-01,holding,22780.08,0.0,hold,0.9999847412109375
2024-11-01,holding,22780.08,0.0,hold,0.9999847412109375
2024-11-01,check_buy,22780.08,1.0,wait,
2024-11-04,holding,22965.39,0.0,hold,0.9999847412109375
2024-11-04,holding,22965.39,0.0,hold,0.9999847412109375
2024-11-04,check_buy,22965.39,1.0,wait,
2024-11-05,holding,23106.79,0.0,hold,0.9999847412109375
2024-11-05,holding,23106.79,0.0,hold,0.9999847412109375
2024-11-05,check_buy,23106.79,1.0,wait,
2024-11-06,holding,23217.38,0.0,hold,0.9999847412109375
2024-11-06,holding,23217.38,0.0,hold,0.999984860420227
2024-11-06,check_buy,23217.38,1.0,wait,
2024-11-07,holding,23408.82,0.0,hold,0.999984860420227
2024-11-07,holding,23408.82,0.0,hold,0.999984860420227
2024-11-07,check_buy,23408.82,1.0,wait,
2024-11-08,holding,23553.89,0.0,hold,0.999984860420227
2024-11-08,holding,23553.89,0.0,hold,0.999984860420227
2024-11-08,check_buy,23553.89,1.0,wait,
2024-11-11,holding,23529.64,0.0,hold,0.9999847412109375
2024-11-11,holding,23529.64,0.0,hold,0.999984860420227
2024-11-11,check_buy,23529.64,1.0,wait,
2024-11-12,holding,22981.77,0.0,hold,0.9999847412109375
2024-11-12,holding,22981.77,0.0,hold,0.999984860420227
2024-11-12,check_buy,22981.77,1.0,wait,
2024-11-13,holding,22860.23,0.0,hold,0.9999847412109375
2024-11-13,holding,22860.23,0.0,hold,0.9999847412109375
2024-11-13,check_buy,22860.23,1.0,wait,
2024-11-14,holding,22715.38,0.0,hold,0.9999847412109375
2024-11-14,holding,22715.38,0.0,hold,0.9999847412109375
2024-11-14,check_buy,22715.38,1.0,wait,
2024-11-15,holding,22742.77,0.0,hold,0.9999847412109375
2024-11-15,holding,22742.77,0.0,hold,0.9999847412109375
2024-11-15,check_buy,22742.77,1.0,wait,
2024-11-18,holding,22546.54,0.0,hold,0.9999847412109375
2024-11-18,holding,22546.54,0.0,hold,0.9999847412109375
2024-11-18,check_buy,22546.54,1.0,wait,
2024-11-19,holding,22848.8,0.0,hold,0.9999847412109375
2024-11-19,holding,22848.8,0.0,hold,0.9999847412109375
2024-11-19,check_buy,22848.8,1.0,wait,
2024-11-20,holding,22688.36,0.0,hold,0.9999847412109375
2024-11-20,holding,22688.36,0.0,hold,0.9999847412109375
2024-11-20,check_buy,22688.36,1.0,wait,
2024-11-21,holding,22555.66,0.0,hold,0.9999847412109375
2024-11-21,holding,22555.66,0.0,hold,0.9999847412109375
2024-11-21,check_buy,22555.66,1.0,wait,
2024-11-22,holding,22904.32,0.0,hold,0.9999847412109375
2024-11-22,holding,22904.32,0.0,hold,0.9999847412109375
2024-11-22,check_buy,22904.32,1.0,wait,
2024-11-25,holding,22948.37,0.0,hold,0.999984860420227
2024-11-25,holding,22948.37,0.0,hold,0.999984860420227
2024-11-25,check_buy,22948.37,1.0,wait,
2024-11-26,holding,22678.76,0.0,hold,0.9999847412109375
2024-11-26,holding,22678.76,0.0,hold,0.9999847412109375
2024-11-26,check_buy,22678.76,1.0,wait,
2024-11-27,holding,22334.78,0.0,hold,0.9999847412109375
2024-11-27,holding,22334.78,0.0,hold,0.9999847412109375
2024-11-27,check_buy,22334.78,1.0,wait,
2024-11-28,holding,22298.9,0.0,hold,0.9999847412109375
2024-11-28,holding,22298.9,0.0,hold,0.9999847412109375
2024-11-28,check_buy,22298.9,1.0,wait,
2024-11-29,holding,22262.5,0.0,hold,0.9999847412109375
2024-11-29,holding,22262.5,0.0,hold,0.9999847412109375
2024-11-29,check_buy,22262.5,1.0,wait,
2024-12-02,holding,22736.93,0.0,hold,0.9999847412109375
2024-12-02,holding,22736.93,0.0,hold,0.9999847412109375
2024-12-02,check_buy,22736.93,1.0,wait,
2024-12-03,holding,23027.46,0.0,hold,0.9999847412109375
2024-12-03,holding,23027.46,0.0,hold,0.9999847412109375
2024-12-03,check_buy,23027.46,1.0,wait,
2024-12-04,holding,23255.33,0.0,hold,0.9999847412109375
2024-12-04,holding,23255.33,0.0,hold,0.9999847412109375
2024-12-04,check_buy,23255.33,1.0,wait,
2024-12-05,holding,23267.94,0.0,hold,0.9999847412109375
2024-12-05,holding,23267.94,0.0,hold,0.999984860420227
2024-12-05,check_buy,23267.94,1.0,wait,
2024-12-06,holding,23193.27,0.0,hold,0.9999847412109375
2024-12-06,holding,23193.27,0.0,hold,0.9999847412109375
2024-12-06,check_buy,23193.27,1.0,wait,
2024-12-09,holding,23273.25,0.0,hold,0.9999847412109375
2024-12-09,holding,23273.25,0.0,hold,0.999984860420227
2024-12-09,check_buy,23273.25,1.0,wait,
2024-12-10,holding,23125.08,0.0,hold,0.9999847412109375
2024-12-10,holding,23125.08,0.0,hold,0.9999847412109375
2024-12-10,check_buy,23125.08,0.999998927116394,wait,
2024-12-11,holding,22903.63,0.0,hold,0.9999847412109375
2024-12-11,holding,22903.63,0.0,hold,0.9999847412109375
2024-12-11,check_buy,22903.63,1.0,wait,
2024-12-12,holding,23046.8,0.0,hold,0.9999847412109375
2024-12-12,holding,23046.8,0.0,hold,0.9999847412109375
2024-12-12,check_buy,23046.8,1.0,wait,
2024-12-13,holding,23020.48,0.0,hold,0.9999847412109375
2024-12-13,holding,23020.48,0.0,hold,0.9999847412109375
2024-12-13,check_buy,23020.48,1.0,wait,
2024-12-16,holding,23039.9,0.0,hold,0.9999847412109375
2024-12-16,holding,23039.9,0.0,hold,0.9999847412109375
2024-12-16,check_buy,23039.9,1.0,wait,
2024-12-17,holding,23018.01,0.0,hold,0.9999847412109375
2024-12-17,holding,23018.01,0.0,hold,0.9999847412109375
2024-12-17,check_buy,23018.01,1.0,wait,
2024-12-18,holding,23168.67,0.0,hold,0.9999847412109375
2024-12-18,holding,23168.67,0.0,hold,0.999984860420227
2024-12-18,check_buy,23168.67,1.0,wait,
2024-12-19,holding,22932.25,0.0,hold,0.9999847412109375
2024-12-19,holding,22932.25,0.0,hold,0.999984860420227
2024-12-19,check_buy,22932.25,1.0,wait,
2024-12-20,holding,22510.25,0.0,hold,0.9999847412109375
2024-12-20,holding,22510.25,0.0,hold,0.9999847412109375
2024-12-20,check_buy,22510.25,1.0,wait,
2024-12-23,holding,23104.54,0.0,hold,0.9999847412109375
2024-12-23,holding,23104.54,0.0,hold,0.9999847412109375
2024-12-23,check_buy,23104.54,1.0,wait,
2024-12-24,holding,23120.24,0.0,hold,0.9999847412109375
2024-12-24,holding,23120.24,0.0,hold,0.9999847412109375
2024-12-24,check_buy,23120.24,1.0,wait,
2024-12-25,holding,23220.13,0.0,hold,0.9999847412109375
2024-12-25,holding,23220.13,0.0,hold,0.9999847412109375
2024-12-25,check_buy,23220.13,1.0,wait,
2024-12-26,holding,23246.94,0.0,hold,0.9999847412109375
2024-12-26,holding,23246.94,0.0,hold,0.9999847412109375
2024-12-26,check_buy,23246.94,1.0,wait,
2024-12-27,holding,23275.68,0.0,hold,0.9999847412109375
2024-12-27,holding,23275.68,0.0,hold,0.9999847412109375
2024-12-27,check_buy,23275.68,1.0,wait,
2024-12-30,holding,23190.2,0.0,hold,0.9999847412109375
2024-12-30,holding,23190.2,0.0,hold,0.9999847412109375
2024-12-30,check_buy,23190.2,1.0,wait,
2024-12-31,holding,23035.1,0.0,hold,0.9999847412109375
2024-12-31,holding,23035.1,0.0,hold,0.9999847412109375
2024-12-31,check_buy,23035.1,1.0,wait,
2025-01-02,holding,22832.06,0.0,hold,0.9999847412109375
2025-01-02,holding,22832.06,0.0,hold,0.9999847412109375
2025-01-02,check_buy,22832.06,1.0,wait,
2025-01-03,holding,22908.3,0.0,hold,0.9999847412109375
2025-01-03,holding,22908.3,0.0,hold,0.9999847412109375
2025-01-03,check_buy,22908.3,1.0,wait,
2025-01-06,holding,23547.71,0.0,hold,0.9999847412109375
2025-01-06,holding,23547.71,0.0,hold,0.999984860420227
2025-01-06,check_buy,23547.71,1.0,BUY,
2025-01-07,holding,23651.27,0.0,hold,0.999984860420227
2025-01-07,holding,23651.27,0.0,hold,0.999984860420227
2025-01-07,holding,23651.27,0.0,hold,0.999984860420227
2025-01-07,check_buy,23651.27,1.0,wait,
2025-01-08,holding,23407.33,0.0,hold,0.9999847412109375
2025-01-08,holding,23407.33,0.0,hold,0.9999847412109375
2025-01-08,holding,23407.33,0.0,hold,0.999984860420227
2025-01-08,check_buy,23407.33,1.0,wait,
2025-01-09,holding,23081.13,0.0,hold,0.9999847412109375
2025-01-09,holding,23081.13,0.0,hold,0.9999847412109375
2025-01-09,holding,23081.13,0.0,hold,0.9999847412109375
2025-01-09,check_buy,23081.13,1.0,wait,
2025-01-10,holding,23011.86,0.0,hold,0.9999847412109375
2025-01-10,holding,23011.86,0.0,hold,0.9999847412109375
2025-01-10,holding,23011.86,0.0,hold,0.9999847412109375
2025-01-10,check_buy,23011.86,1.0,wait,
2025-01-13,holding,22488.33,0.0,hold,0.9999847412109375
2025-01-13,holding,22488.33,0.0,hold,0.9999847412109375
2025-01-13,holding,22488.33,0.0,hold,0.9999847412109375
2025-01-13,check_buy,22488.33,1.0,wait,
2025-01-14,holding,22797.52,0.0,hold,0.9999847412109375
2025-01-14,holding,22797.52,0.0,hold,0.9999847412109375
2025-01-14,holding,22797.52,0.0,hold,0.9999847412109375
2025-01-14,check_buy,22797.52,1.0,wait,
2025-01-15,holding,22514.57,0.0,hold,0.9999847412109375
2025-01-15,holding,22514.57,0.0,hold,0.9999847412109375
2025-01-15,holding,22514.57,0.0,hold,0.9999847412109375
2025-01-15,check_buy,22514.57,1.0,wait,
2025-01-16,holding,23025.1,0.0,hold,0.9999847412109375
2025-01-16,holding,23025.1,0.0,hold,0.9999847412109375
2025-01-16,holding,23025.1,0.0,hold,0.9999847412109375
2025-01-16,check_buy,23025.1,1.0,wait,
2025-01-17,holding,23148.08,0.0,hold,0.9999847412109375
2025-01-17,holding,23148.08,0.0,hold,0.9999847412109375
2025-01-17,holding,23148.08,0.0,hold,0.9999847412109375
2025-01-17,check_buy,23148.08,1.0,wait,
2025-01-20,holding,23266.82,0.0,hold,0.9999847412109375
2025-01-20,holding,23266.82,0.0,hold,0.9999847412109375
2025-01-20,holding,23266.82,0.0,hold,0.9999847412109375
2025-01-20,check_buy,23266.82,1.0,wait,
2025-01-21,holding,23300.01,0.0,hold,0.9999847412109375
2025-01-21,holding,23300.01,0.0,hold,0.9999847412109375
2025-01-21,holding,23300.01,0.0,hold,0.9999847412109375
2025-01-21,check_buy,23300.01,1.0,wait,
2025-01-22,holding,23525.41,0.0,hold,0.9999847412109375
2025-01-22,holding,23525.41,0.0,hold,0.9999847412109375
2025-01-22,holding,23525.41,0.0,hold,0.999984860420227
2025-01-22,check_buy,23525.41,1.0,wait,
2025-02-03,holding,22694.71,0.0,hold,0.9999847412109375
2025-02-03,holding,22694.71,0.0,hold,0.9999847412109375
2025-02-03,holding,22694.71,0.0,hold,0.999984860420227
2025-02-03,check_buy,22694.71,1.0,wait,
2025-02-04,holding,22793.96,0.0,hold,0.9999847412109375
2025-02-04,holding,22793.96,0.0,hold,0.9999847412109375
2025-02-04,holding,22793.96,0.0,hold,0.9999847412109375
2025-02-04,check_buy,22793.96,1.0,wait,
2025-02-05,holding,23161.58,0.0,hold,0.9999847412109375
2025-02-05,holding,23161.58,0.0,hold,0.9999847412109375
2025-02-05,holding,23161.58,0.0,hold,0.9999847412109375
2025-02-05,check_buy,23161.58,1.0,wait,
2025-02-06,holding,23316.6,0.0,hold,0.9999847412109375
2025-02-06,holding,23316.6,0.0,hold,0.9999847412109375
2025-02-06,holding,23316.6,0.0,SELL,0.9999847412109375
2025-02-06,check_buy,23316.6,1.0,wait,
2025-02-07,holding,23478.27,0.0,hold,0.9999847412109375
2025-02-07,holding,23478.27,0.0,hold,0.9999847412109375
2025-02-07,check_buy,23478.27,1.0,wait,
2025-02-10,holding,23252.14,0.0,hold,0.9999847412109375
2025-02-10,holding,23252.14,0.0,hold,0.9999847412109375
2025-02-10,check_buy,23252.14,1.0,wait,
2025-02-11,holding,23384.05,0.0,hold,0.9999847412109375
2025-02-11,holding,23384.05,0.0,hold,0.9999847412109375
2025-02-11,check_buy,23384.05,1.0,wait,
2025-02-12,holding,23289.75,0.0,hold,0.9999847412109375
2025-02-12,holding,23289.75,0.0,hold,0.9999847412109375
2025-02-12,check_buy,23289.75,1.0,wait,
2025-02-13,holding,23399.41,0.0,hold,0.9999847412109375
2025-02-13,holding,23399.41,0.0,hold,0.9999847412109375
2025-02-13,check_buy,23399.41,1.0,wait,
2025-02-14,holding,23152.61,0.0,hold,0.9999847412109375
2025-02-14,holding,23152.61,0.0,hold,0.9999847412109375
2025-02-14,check_buy,23152.61,1.0,wait,
2025-02-17,holding,23505.33,0.0,hold,0.9999847412109375
2025-02-17,holding,23505.33,0.0,hold,0.9999847412109375
2025-02-17,check_buy,23505.33,1.0,wait,
2025-02-18,holding,23666.11,0.0,hold,0.9999847412109375
2025-02-18,holding,23666.11,0.0,hold,0.9999847412109375
2025-02-18,check_buy,23666.11,1.0,wait,
2025-02-19,holding,23604.08,0.0,hold,0.999984860420227
2025-02-19,holding,23604.08,0.0,hold,0.999984860420227
2025-02-19,check_buy,23604.08,1.0,wait,
2025-02-20,holding,23487.46,0.0,hold,0.9999847412109375
2025-02-20,holding,23487.46,0.0,hold,0.9999847412109375
2025-02-20,check_buy,23487.46,1.0,wait,
2025-02-21,holding,23730.25,0.0,hold,0.999984860420227
2025-02-21,holding,23730.25,0.0,hold,0.999984860420227
2025-02-21,check_buy,23730.25,1.0,wait,
2025-02-24,holding,23565.31,0.0,hold,0.9999847412109375
2025-02-24,holding,23565.31,0.0,hold,0.9999847412109375
2025-02-24,check_buy,23565.31,1.0,wait,
2025-02-25,holding,23285.72,0.0,hold,0.9999847412109375
2025-02-25,holding,23285.72,0.0,hold,0.9999847412109375
2025-02-25,check_buy,23285.72,1.0,wait,
2025-02-26,holding,23402.55,0.0,hold,0.9999847412109375
2025-02-26,holding,23402.55,0.0,hold,0.9999847412109375
2025-02-26,check_buy,23402.55,1.0,wait,
2025-02-27,holding,23053.18,0.0,hold,0.9999847412109375
2025-02-27,holding,23053.18,0.0,hold,0.9999847412109375
2025-02-27,check_buy,23053.18,1.0,wait,
2025-03-03,holding,22756.25,0.0,hold,0.9999847412109375
2025-03-03,holding,22756.25,0.0,hold,0.9999847412109375
2025-03-03,check_buy,22756.25,1.0,wait,
2025-03-04,holding,22596.88,0.0,hold,0.9999847412109375
2025-03-04,holding,22596.88,0.0,hold,0.9999847412109375
2025-03-04,check_buy,22596.88,1.0,wait,
2025-03-05,holding,22871.9,0.0,hold,0.9999847412109375
2025-03-05,holding,22871.9,0.0,hold,0.9999847412109375
2025-03-05,check_buy,22871.9,1.0,wait,
2025-03-06,holding,22715.43,0.0,hold,0.9999847412109375
2025-03-06,holding,22715.43,0.0,hold,0.9999847412109375
2025-03-06,check_buy,22715.43,1.0,wait,
2025-03-07,holding,22576.07,0.0,hold,0.9999847412109375
2025-03-07,holding,22576.07,0.0,hold,0.9999847412109375
2025-03-07,check_buy,22576.07,1.0,wait,
2025-03-10,holding,22459.15,0.0,hold,0.9999847412109375
2025-03-10,holding,22459.15,0.0,hold,0.9999847412109375
2025-03-10,check_buy,22459.15,1.0,wait,
2025-03-11,holding,22071.09,0.0,hold,0.9999847412109375
2025-03-11,holding,22071.09,0.0,hold,0.9999847412109375
2025-03-11,check_buy,22071.09,1.0,wait,
2025-03-12,holding,22278.36,0.0,hold,0.9999847412109375
2025-03-12,holding,22278.36,0.0,hold,0.9999847412109375
2025-03-12,check_buy,22278.36,0.9999997615814209,wait,
2025-03-13,holding,21961.68,0.0,hold,0.9999847412109375
2025-03-13,holding,21961.68,0.0,hold,0.9999847412109375
2025-03-13,check_buy,21961.68,1.0,wait,
2025-03-14,holding,21968.05,0.0,hold,0.9999847412109375
2025-03-14,holding,21968.05,0.0,hold,0.9999847412109375
2025-03-14,check_buy,21968.05,1.0,wait,
2025-03-17,holding,22118.63,0.0,hold,0.9999847412109375
2025-03-17,holding,22118.63,0.0,hold,0.9999847412109375
2025-03-17,check_buy,22118.63,1.0,wait,
2025-03-18,holding,22271.67,0.0,hold,0.9999847412109375
2025-03-18,holding,22271.67,0.0,hold,0.9999847412109375
2025-03-18,check_buy,22271.67,1.0,wait,
2025-03-19,holding,21960.83,0.0,hold,0.9999847412109375
2025-03-19,holding,21960.83,0.0,hold,0.9999847412109375
2025-03-19,check_buy,21960.83,1.0,wait,
2025-03-20,holding,22377.26,0.0,hold,0.9999847412109375
2025-03-20,holding,22377.26,0.0,hold,0.9999847412109375
2025-03-20,check_buy,22377.26,1.0,wait,
2025-03-21,holding,22209.1,0.0,hold,0.9999847412109375
2025-03-21,holding,22209.1,0.0,hold,0.9999847412109375
2025-03-21,check_buy,22209.1,1.0,wait,
2025-03-24,holding,22106.64,0.0,hold,0.9999847412109375
2025-03-24,holding,22106.64,0.0,hold,0.9999847412109375
2025-03-24,check_buy,22106.64,1.0,wait,
2025-03-25,holding,22273.19,0.0,hold,0.999984622001648
2025-03-25,holding,22273.19,0.0,hold,0.999984622001648
2025-03-25,check_buy,22273.19,1.0,BUY,
2025-03-26,holding,22260.29,0.0,hold,0.9999847412109375
2025-03-26,holding,22260.29,0.0,hold,0.9999847412109375
2025-03-26,holding,22260.29,0.0,hold,0.9999847412109375
